,count,min,max,mean,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,LastPurchase,FirstPurchase
1734,1,520.8,520.8,520.8,11.088709677419356,13.594470046082954,0.0,24.913594470046085,50.403225806451616,63,63
1735,7,29.700000000000006,1643.8100000000002,621.3985714285716,38.96647884150728,15.50281737739063,17.912129091289465,15.939849969768652,11.678724720043954,3,199
1736,7,274.62000000000006,756.1000000000005,383.19000000000005,26.745404182184885,15.080172834811526,12.38400942464201,18.02350941159365,27.766904146767917,14,117
1737,1,224.73,224.73,224.73,35.883059671605935,14.751034574823125,4.289591954790193,30.080541093756956,14.995772705023807,5,5
1738,2,410.55000000000007,1070.3400000000001,740.4450000000002,35.62182201243846,22.48310137822525,18.33492021689659,9.777903828103367,13.782252564336309,84,288
1739,20,12.5,1822.8800000000006,478.1925000000001,29.668282124876477,19.80990918929092,12.291702609304826,11.345535532238582,26.884570544289172,19,291
1740,1,158.16000000000003,158.16000000000003,158.16000000000003,12.518968133535658,15.933232169954477,4.40060698027314,67.14719271623672,0.0,287,287
1741,1,155.0,155.0,155.0,17.806451612903228,5.419354838709678,0.0,64.6774193548387,12.096774193548388,122,122
1742,2,168.43999999999997,194.79,181.61499999999998,43.628004294799446,12.735732180711947,1.7619690003578998,16.022905597004655,25.851388927126067,138,269
1743,1,487.75,487.75,487.75,32.342388518708354,25.98667350076884,0.0,18.267555099948744,23.40338288057407,303,303
1744,1,158.79999999999998,158.79999999999998,158.79999999999998,21.379093198992447,23.016372795969776,7.43073047858942,25.06297229219144,23.11083123425693,250,250
1745,1,1034.5,1034.5,1034.5,0.0,9.859835669405511,0.0,18.124697921701305,72.01546640889318,261,261
1746,4,179.8,361.21000000000004,311.9875,24.05384831123042,17.32441203573861,32.75932529348131,19.499979967146118,6.362434392403542,0,166
1747,1,135.75,135.75,135.75,48.081031307550646,18.41620626151013,7.425414364640884,26.077348066298338,0.0,252,252
1748,1,224.14000000000007,224.14000000000007,224.14000000000007,38.7614883554921,0.0,52.53859195145889,8.699919693048983,0.0,1,1
1749,1,40.5,40.5,40.5,30.864197530864196,48.148148148148145,20.98765432098765,0.0,0.0,190,190
1750,3,67.5,1285.6200000000003,485.04000000000013,29.446368684369673,13.277255484083787,25.33399307273626,6.590521743911154,25.351861014899107,163,249
1751,1,87.5,87.5,87.5,14.914285714285716,0.0,11.657142857142857,73.42857142857143,0.0,297,297
1752,2,135.0,300.0,217.5,13.655172413793103,14.06896551724138,17.379310344827584,0.0,54.89655172413793,105,199
1753,2,252.37000000000006,370.4800000000001,311.42500000000007,12.490968933129967,61.28281287629444,0.0,23.496829092076737,2.729389098498835,84,198
1754,1,235.23000000000002,235.23000000000002,235.23000000000002,25.719508566084254,9.012455894231179,9.896696849891596,3.698507843387323,51.672830846405645,120,120
1755,1,310.62000000000006,310.62000000000006,310.62000000000006,31.826669242160836,0.0,68.17333075783915,0.0,0.0,0,0
1756,1,229.26,229.26,229.26,40.56529704265899,22.114629678094747,13.242606647474483,24.07746663177179,0.0,98,98
1757,7,99.6,607.2,333.63714285714286,51.76282188519606,14.988053745300714,10.985416149281084,7.7483664888287525,14.515341731393386,0,142
1758,32,98.1,1284.1200000000001,394.7646875000001,44.16776766538926,17.896104245646335,4.167356027760208,15.261306775317887,18.507465285886283,21,262
1759,3,306.33,422.99000000000007,348.1066666666666,26.65849548031255,12.553623410448905,28.33614217864256,1.4363413513099434,31.01539757928605,49,295
1760,13,280.17,843.78,420.2323076923077,39.21420752624007,23.03304765496008,13.584793758763464,15.956375777500357,8.211575282536034,8,298
1761,2,137.1,216.75,176.925,22.297583721916066,51.03857566765579,6.35862653666808,15.26070368800339,5.044510385756676,182,288
1762,2,86.00000000000001,107.64000000000003,96.82000000000002,53.0882049163396,34.08386696963437,2.6027680231357153,10.225160090890311,0.0,22,54
1763,3,304.05,353.1,322.58333333333337,0.0,65.87445104624128,0.0,0.0,34.12554895375872,24,238
1764,5,29.58,303.28000000000003,239.35200000000003,34.852434907583806,9.392025134529899,28.206156622881778,13.887496239847586,13.66188709515692,17,177
1765,5,189.4,480.9600000000001,303.5440000000001,32.36960704214215,39.084943204280094,28.545449753577728,0.0,0.0,9,241
1766,1,316.58000000000004,316.58000000000004,316.58000000000004,30.987428138227298,0.0,28.769979152189016,0.0,40.242592709583676,287,287
1767,2,176.94,476.29999999999995,326.62,63.78819423182903,5.250750107158165,13.318229134774356,12.47627212050701,5.16655440573143,15,57
1768,3,17.700000000000006,183.60000000000002,78.90000000000002,0.0,100.0,0.0,0.0,0.0,29,205
1769,2,65.4,258.12,161.76,52.661350148367944,14.094955489614247,8.59297725024728,9.272997032640951,15.377720079129576,93,283
1770,1,331.18,331.18,331.18,40.150371399239084,4.453771363005012,25.653723050908873,21.378102542424056,8.364031644422973,155,155
1771,1,383.0700000000001,383.0700000000001,383.0700000000001,22.585950348500266,24.956274310178294,23.024512491189597,16.694076800584746,12.739186049547078,295,295
1772,1,101.8,101.8,101.8,30.844793713163064,30.058939096267196,0.0,0.0,39.09626719056975,171,171
1773,2,15.15,313.2,164.17499999999998,37.414344449520335,38.83051621745089,23.755139333028787,0.0,0.0,248,259
1774,3,136.70000000000002,514.9300000000001,318.9166666666667,30.768748366866994,31.374967337339953,19.889208257120462,9.00966814737392,8.957407891298667,5,172
1775,1,300.0400000000001,300.0400000000001,300.0400000000001,13.198240234635378,40.27463004932675,0.0,12.131715771230501,34.395413944807345,26,26
1776,1,96.6,96.6,96.6,34.161490683229815,0.0,0.0,0.0,65.83850931677019,17,17
1777,9,81.6,780.56,516.2122222222222,27.88301968828496,36.94905841912565,3.3528415315836937,7.09979315139553,24.715287209610167,4,248
1778,1,305.75,305.75,305.75,50.02452984464432,0.0,0.0,23.87571545380213,26.09975470155356,106,106
1779,5,88.62,346.40000000000003,252.802,23.72924264839677,13.50463999493675,27.936487844241743,27.507693768245506,7.321935744179239,45,210
1780,1,403.25,403.25,403.25,59.67761934283943,0.0,0.0,0.0,40.32238065716058,296,296
1781,1,585.0,585.0,585.0,59.48717948717949,28.205128205128204,12.307692307692308,0.0,0.0,248,248
1782,1,454.9,454.9,454.9,41.81138711804792,3.890965047263136,2.901736645416575,9.892284018465597,41.50362717080677,155,155
1783,1,310.47999999999996,310.47999999999996,310.47999999999996,24.761659366142748,5.7008502963153855,4.251481576913167,22.56183973202783,42.72416902860088,288,288
1784,1,409.40000000000015,409.40000000000015,409.40000000000015,27.77234978016609,31.436248168050806,11.431362970200288,6.961406936980945,22.398632144601848,164,164
1785,1,154.41,154.41,154.41,16.514474451136586,69.36079269477365,4.507480085486691,9.61725276860307,0.0,240,240
1786,3,251.75,318.22999999999996,292.2733333333333,34.18717638739992,10.743368080107665,21.219862685613926,13.936725895850916,19.91286695102758,145,247
1787,3,348.6,970.5799999999997,741.3433333333332,37.42755268589003,13.20216004280518,17.700300805294894,23.176396001852492,8.493590464157409,59,224
1788,2,59.40000000000001,370.20000000000005,214.80000000000004,16.131284916201114,31.84357541899442,24.371508379888265,27.6536312849162,0.0,169,170
1789,2,301.7,310.36,306.03,32.0393425481162,11.69819952292259,51.40999248439695,4.85246544456426,0.0,43,70
1790,1,197.00000000000003,197.00000000000003,197.00000000000003,33.04568527918781,36.39593908629441,21.92893401015228,8.62944162436548,0.0,206,206
1791,12,71.9,529.59,187.29250000000002,23.336047448064747,21.610582377831474,15.15365893811373,28.01322352292092,11.88648771306913,147,303
1792,1,321.05,321.05,321.05,37.190468774334214,3.9246223329699426,21.305092664693973,37.57981622800187,0.0,228,228
1793,3,154.73,938.9200000000006,442.9066666666668,32.562917695225465,17.52438436991992,19.83111566018423,14.863929195014746,15.217653079655602,8,157
1794,2,287.64,472.64000000000004,380.14,64.22107644552007,12.926816436049881,16.841163781764614,0.0,6.01094333666544,25,114
1795,1,461.79,461.79,461.79,48.073799779120385,12.672426860694255,20.338248987635072,8.73773793282661,10.177786439723684,8,8
1796,4,312.9000000000001,416.28,345.63750000000005,55.155328921196336,22.153267512929006,8.167516545513724,9.439079960941738,5.084807059419188,14,241
1797,7,66.66000000000001,377.48,199.0957142857143,37.42349336643539,12.937065445909004,30.829392897888308,13.216902136086734,5.5931461536805696,3,213
1798,1,316.67999999999995,316.67999999999995,316.67999999999995,32.49336870026526,20.04547176960971,17.27295692812934,19.86232158645952,10.325881015536192,4,4
1799,1,297.94,297.94,297.94,43.00865946163657,28.89843592669666,22.756259649593876,0.0,5.336644962072901,178,178
1800,3,486.2400000000001,1251.4800000000002,838.6133333333333,26.221063342660898,43.03850801322818,16.40326888832358,12.985722462477739,1.3514372933095902,64,191
1801,2,186.00000000000003,328.15000000000003,257.07500000000005,17.300398716327912,45.453661382864915,8.052124866284156,25.323349217154522,3.8704658173684714,168,288
1802,1,356.0,356.0,356.0,9.775280898876403,68.76404494382022,2.9213483146067416,18.53932584269663,0.0,52,52
1803,11,282.31,1001.82,512.6672727272727,42.47287803182642,10.847900640855137,8.87160554249256,26.625456170402924,11.182159614422964,21,186
1804,8,248.60000000000002,2846.0200000000004,1211.9775000000002,44.3215736265731,17.79240951255283,9.645393581976561,14.833814984189061,13.406808294708439,21,171
1805,1,300.55,300.55,300.55,20.961570454167358,29.27965396772583,0.0,27.99866910663783,21.760106471468973,113,113
1806,3,71.70000000000002,395.05000000000007,213.5333333333334,47.81454886044333,11.052138620043712,28.56696846706212,11.01311270683734,1.5532313456134867,18,99
1807,1,300.36000000000007,300.36000000000007,300.36000000000007,15.781062724730319,40.791050739113054,25.24970035956851,18.178186176588092,0.0,57,57
1808,1,98.45,98.45,98.45,26.91721686135094,66.17572371762316,6.9070594210259015,0.0,0.0,78,78
1809,1,152.14999999999998,152.14999999999998,152.14999999999998,67.13769306605325,0.0,6.70391061452514,0.0,26.158396319421623,213,213
1810,2,307.5,315.66,311.58000000000004,18.534565761602153,15.092432120161755,1.5983054111303678,43.367674433532315,21.407022273573396,98,147
1811,7,58.0,387.88000000000005,254.3957142857143,28.33044132594327,31.19942496785099,10.64034097609461,11.610146172723038,18.219646557388092,30,302
1812,1,254.82000000000005,254.82000000000005,254.82000000000005,59.49297543363943,0.0,28.851738482065763,11.655286084294797,0.0,65,65
1813,1,178.95000000000002,178.95000000000002,178.95000000000002,19.446772841575854,29.673093042749382,5.699916177703268,35.68035764179938,9.499860296172114,253,253
1814,1,156.50999999999996,156.50999999999996,156.50999999999996,27.506229633889212,8.050603795284648,14.031052328924673,32.58577726662834,17.82633697527315,36,36
1815,2,712.24,793.8799999999999,753.06,43.75282182030649,9.521153692932836,2.7886224205242613,15.128276631344114,28.809125434892312,81,165
1816,1,119.30000000000001,119.30000000000001,119.30000000000001,33.36127409891031,0.0,0.0,12.573344509639565,54.06538139145012,268,268
1817,2,372.0,1035.76,703.88,19.162357219980677,41.711655395806105,0.0,39.12598738421322,0.0,85,112
1818,5,300.25,536.54,364.958,49.50980660788365,24.841214605516253,6.055491316809055,15.121740035839743,4.471747433951303,47,240
1819,10,106.66000000000003,253.10000000000002,159.25800000000004,36.22361200065302,18.355749789649497,12.313981087292317,18.7651483755918,14.341508746813345,24,295
1820,1,298.96000000000004,298.96000000000004,298.96000000000004,24.448086700561948,5.920524484880922,12.38292748193738,9.934439389884933,47.314021942734804,16,16
1821,1,290.51,290.51,290.51,39.107087535713056,8.12364462496988,5.782933461842966,43.56132319025163,3.425011187222471,284,284
1822,1,113.12,113.12,113.12,30.98479490806223,0.0,69.01520509193777,0.0,0.0,102,102
1823,8,48.1,767.6699999999998,270.1475,24.713351039709792,17.86153860391083,10.265688188859793,29.111411358609658,18.04801080890995,66,263
1824,1,340.98,340.98,340.98,15.748724265352806,8.886151680450467,13.16206229104346,30.793594932254088,31.40946683089917,0,0
1825,4,165.65000000000003,986.7500000000002,501.59000000000015,13.232919316573295,11.631013377459675,7.102414322454592,42.78145497318526,25.252198010327152,85,295
1826,2,322.5300000000001,375.44999999999993,348.99,49.47992779162727,17.67385884982378,27.73145362331299,0.0,5.1147597352359675,67,179
1827,13,35.40000000000001,1067.28,339.6053846153846,43.075787056017504,22.8319293659836,12.119949171776291,11.966377265921759,10.005957140300845,9,289
1828,11,232.40000000000003,408.2899999999999,330.9109090909091,31.799550551920042,11.16916940016813,1.6977928692699489,10.412030703128005,44.921456475513864,24,303
1829,1,178.39,178.39,178.39,36.717304781658164,12.472672234990752,10.449016200459669,13.621839789225854,26.73916699366557,131,131
1830,5,8.95,1199.33,512.548,36.09496086220218,19.2013235833522,6.12586528481235,22.179386125787246,16.39846414384604,39,256
1831,6,169.74,591.02,394.7033333333334,25.1632027429884,19.230476898261145,22.475952403070657,10.395993615458021,22.734374340221766,22,296
1832,4,303.96,1003.2,608.7525,37.12346150529156,0.0,41.19900944965318,0.0,21.677529045055255,193,302
1833,11,37.2,673.3700000000001,401.0263636363636,26.122064067426987,13.251225831899513,11.228461515792434,31.888631216718927,17.50961736816215,2,298
1834,1,574.02,574.02,574.02,27.85791435838473,44.1726769102122,7.10776627992056,6.062506532873418,14.799135918609107,220,220
1835,7,51.0,123.15,83.21428571428571,64.42918454935622,15.193133047210306,0.0,20.37768240343348,0.0,15,298
1836,2,312.45000000000005,344.61999999999995,328.53499999999997,28.216171792959656,11.91653857275481,23.166481501209915,10.272878079961039,26.42793005311459,22,78
1837,1,205.3,205.3,205.3,6.088650754992693,8.621529469069657,0.0,26.278616658548465,59.011203117389186,25,25
1838,1,310.47,310.47,310.47,45.801526717557245,16.330080200985606,7.768866557155279,4.783070828099333,25.316455696202528,204,204
1839,69,83.21000000000002,2764.2900000000013,687.6933333333335,34.592517224141865,36.719813600770806,7.6991050105751535,8.681932711833973,12.306631452678182,3,303
1840,4,130.05,318.16,231.21250000000003,22.576634048764664,30.647131967346052,13.07239011731632,33.70384386657296,0.0,5,284
1841,1,52.0,52.0,52.0,0.0,100.0,0.0,0.0,0.0,40,40
1842,1,327.97,327.97,327.97,34.21044607738513,16.922279476781416,30.954050675366645,14.28484312589566,3.6283806445711497,129,129
1843,1,214.58000000000004,214.58000000000004,214.58000000000004,48.37356696803056,8.248671824028337,43.37776120794109,0.0,0.0,46,46
1844,1,165.0,165.0,165.0,0.0,100.0,0.0,0.0,0.0,256,256
1845,1,204.50000000000006,204.50000000000006,204.50000000000006,12.469437652811733,20.97799511002445,38.288508557457206,0.0,28.264058679706594,213,213
1846,3,350.30000000000007,1238.5400000000004,916.1033333333336,17.941935225647757,32.66298197801557,6.392291990350432,25.452005050376403,17.55078575560981,0,221
1847,1,612.1199999999999,612.1199999999999,612.1199999999999,33.99006730706398,17.85924328563027,14.87290073841731,21.433705809318436,11.84408285957002,15,15
1848,1,161.7399999999999,161.7399999999999,161.7399999999999,25.51626066526526,4.946209966613086,57.04834920242369,5.379003338691731,7.110176827006311,33,33
1849,1,311.71,311.71,311.71,16.66292387154727,14.725225369734693,45.36909306727407,23.24275769144397,0.0,263,263
1850,2,309.1000000000001,444.9000000000001,377.0000000000001,33.99867374005304,22.217506631299734,8.180371352785142,23.998673740053043,11.604774535809014,64,101
1851,4,15.0,1145.06,415.265,28.68048113855009,18.81930815262543,0.0,39.60483065030764,12.895380058516853,296,299
1852,1,1028.5600000000002,1028.5600000000002,1028.5600000000002,4.3750486116512395,21.651629462549582,0.9916776853076144,72.98164424049155,0.0,138,138
1853,3,108.78999999999998,124.58,115.95666666666665,34.71411734268549,19.205450311898126,31.03170724696007,10.391813033604508,4.656912064851813,86,103
1854,1,257.90000000000003,257.90000000000003,257.90000000000003,29.99224505622334,18.06901899961225,12.815044590926716,32.53198914307871,6.591702210158975,248,248
1855,1,2020.52,2020.52,2020.52,0.0,58.24837170629343,0.0,41.751628293706574,0.0,10,10
1856,1,392.59,392.59,392.59,39.57054433378334,38.89553987620673,15.191421075422198,6.342494714587738,0.0,59,59
1857,1,364.5,364.5,364.5,36.1042524005487,4.855967078189302,0.0,14.979423868312757,44.060356652949245,17,17
1858,1,278.79,278.79,278.79,18.2933390724201,23.393952437318415,6.06908425696761,26.68675347035403,25.556870762939845,4,4
1859,1,252.42000000000004,252.42000000000004,252.42000000000004,25.314951271690035,31.73282624197765,10.030900879486568,25.84977418588067,7.071547420965057,262,262
1860,1,201.60000000000005,201.60000000000005,201.60000000000005,69.94047619047618,30.059523809523814,0.0,0.0,0.0,296,296
1861,1,158.03999999999996,158.03999999999996,158.03999999999996,18.982536066818533,15.945330296127565,8.124525436598333,56.94760820045559,0.0,2,2
1862,2,107.69999999999999,356.2099999999999,231.95499999999996,39.29641525295855,10.422280183656316,20.146149037528836,6.984113297837943,23.151042228018373,88,117
1863,1,115.65000000000002,115.65000000000002,115.65000000000002,21.789883268482495,65.36964980544748,0.0,12.840466926070038,0.0,303,303
1864,2,274.66999999999996,576.67,425.66999999999996,34.002866069960305,16.915685859938453,1.4741466394155098,34.093311720346755,13.513989710338997,9,299
1865,2,311.65000000000003,458.46999999999997,385.06,42.4544226873734,21.503142367423262,9.62447410793123,10.822988625149327,15.594972212122785,184,297
1866,9,143.11999999999998,405.76,285.3322222222222,29.868106963033348,39.99626166768562,12.151527069809463,15.497723900794005,2.4863803986775657,1,298
1867,18,100.2,829.8500000000001,372.87555555555554,30.9903810624933,18.676472341084903,28.22270164606601,14.229501650833761,7.880943299522035,4,295
1868,1,418.9200000000001,418.9200000000001,418.9200000000001,79.51876253222571,18.04640504153538,2.4348324262388994,0.0,0.0,291,291
1869,1,326.00000000000006,326.00000000000006,326.00000000000006,23.282208588957054,46.3957055214724,6.25766871165644,13.711656441717789,10.352760736196318,302,302
1870,2,331.8,581.3900000000001,456.595,15.479801574699682,32.01086301864892,11.235339852604605,15.255313790120347,26.018681763926455,25,184
1871,4,57.04,752.6700000000001,295.0,24.864406779661017,19.383050847457632,6.36271186440678,39.34322033898306,10.046610169491524,11,245
1872,2,105.54,496.9700000000001,301.25500000000005,20.124147317056977,10.95417503443926,36.80602811571592,29.875022821197984,2.2406267115898486,5,288
1873,2,651.6000000000001,764.5799999999996,708.0899999999999,23.083223883969552,32.0086429691141,9.93376548178904,16.050219604852494,18.924148060274824,175,205
1874,5,184.2,570.0200000000001,407.85,41.7442687262474,27.21196518327817,5.485350006129704,15.098688243226677,10.45972784111806,1,262
1875,1,2007.4,2007.4,2007.4,39.51379894390754,13.340639633356579,47.14556142273588,0.0,0.0,67,67
1876,9,17.0,328.55,164.89999999999998,25.362172360353075,13.880466275857426,1.5564988882150799,32.60225052220201,26.598611953372416,45,301
1877,1,168.0,168.0,168.0,0.0,15.000000000000005,54.64285714285714,0.0,30.357142857142854,58,58
1878,2,334.8500000000001,642.3700000000002,488.6100000000001,39.47422279527639,22.33273981293874,11.244141544380998,18.266101798980777,8.682794048423075,47,152
1879,7,130.79999999999998,1437.76,521.3700000000001,33.47691110508302,36.54848900835436,10.661471562559079,8.969500683638435,10.34362764036508,99,288
1880,3,230.1,422.0,334.8533333333333,3.1456558095086407,1.726128852432906,1.8635024289241062,28.878314884128383,64.38639802500599,16,295
1881,2,282.3,314.55,298.425,85.97637597386277,14.023624026137222,0.0,0.0,0.0,143,198
1882,5,26.4,2582.7799999999993,939.43,25.540593764303885,31.54891796089118,19.241880714901587,10.940676793374706,12.727930766528642,14,225
1883,2,303.57,338.83999999999986,321.2049999999999,40.64382559424668,5.557198673744184,29.42980339658474,19.170000466991493,5.199171868432932,99,289
1884,1,394.14000000000004,394.14000000000004,394.14000000000004,42.39610290759628,0.0,37.509514385751245,20.094382706652457,0.0,116,116
1885,1,140.54,140.54,140.54,51.899814999288466,0.0,21.91546890564964,26.184716095061905,0.0,200,200
1886,1,500.0,500.0,500.0,100.0,0.0,0.0,0.0,0.0,102,102
1887,2,326.47999999999996,338.97999999999996,332.72999999999996,20.64737174285457,16.46079403720735,42.42478886785082,20.46704535208728,0.0,18,290
1888,1,124.10000000000001,124.10000000000001,124.10000000000001,7.977437550362611,60.918614020950855,31.103948428686536,0.0,0.0,211,211
1889,3,417.7000000000001,848.7800000000001,618.0466666666667,31.877851726406846,53.10386486457334,1.0225765044710755,5.538956065884993,8.456750838663748,8,288
1890,1,107.45,107.45,107.45,0.0,0.0,0.0,40.20474639367148,59.79525360632852,255,255
1891,1,288.17999999999995,288.17999999999995,288.17999999999995,22.48594628357277,0.0,7.03726837393296,32.61850232493581,37.85828301755848,42,42
1892,1,94.0,94.0,94.0,0.0,0.0,0.0,66.64893617021276,33.351063829787236,219,219
1893,1,634.8499999999999,634.8499999999999,634.8499999999999,36.959911790186666,28.0507206426715,9.558163345672208,25.431204221469645,0.0,8,8
1894,1,305.1700000000001,305.1700000000001,305.1700000000001,34.112134220270654,44.47357210735,0.0,11.665628993675654,9.74866467870367,9,9
1895,5,63.2,346.1,133.34,14.999250037498124,50.532473376331176,10.709464526773662,23.75881205939703,0.0,22,208
1896,2,185.36,440.99,313.175,8.413826135547216,16.013411032170513,26.830047098267745,9.786860381575798,38.95585535243873,78,126
1897,1,349.1,349.1,349.1,29.149240905184758,17.53079346892008,7.430535663133771,0.0,45.88942996276138,119,119
1898,1,232.3899999999999,232.3899999999999,232.3899999999999,17.61693704548389,33.11244029433282,19.191875726150016,3.227333362020742,26.85141357201258,231,231
1899,3,164.86,410.87,246.91,56.51856951925802,2.509686390452661,12.148826157979292,7.23610492352139,21.586813008788628,113,235
1900,1,267.17999999999995,267.17999999999995,267.17999999999995,39.505202485215975,15.457743843102032,9.312074257055171,4.060932704543754,31.6640467100831,194,194
1901,8,152.17000000000002,809.92,431.35499999999996,20.886219007545986,25.553778210522665,5.463017700038253,28.077221777885963,20.019763304007142,14,191
1902,3,156.4,596.55,326.25333333333333,31.496996199272548,20.832481915893585,4.585393763537537,19.437860149577016,23.647267971719323,0,112
1903,1,190.53000000000003,190.53000000000003,190.53000000000003,4.225056421560907,15.483126016900226,17.099669343410483,5.196032120925838,57.99611609720253,101,101
1904,1,36.2,36.2,36.2,6.906077348066297,53.86740331491713,0.0,0.0,39.22651933701657,172,172
1905,1,559.6099999999999,559.6099999999999,559.6099999999999,39.18979289147801,22.59609370811816,33.83606440199426,1.3402190811457981,3.0378299172638092,243,243
1906,3,869.9000000000001,1375.2399999999996,1048.11,35.009048032490234,19.527848540070547,13.53738316270875,9.240442319985497,22.685277944744982,85,212
1907,1,508.8000000000001,508.8000000000001,508.8000000000001,44.870283018867916,49.056603773584904,2.5943396226415083,3.478773584905661,0.0,15,15
1908,3,38.2,406.1,246.45333333333338,6.573252542739665,53.27580610257521,9.529863665873187,12.997727764553128,17.623349924258815,145,240
1909,2,42.2,55.5,48.85,0.0,33.77686796315251,10.44012282497441,55.78300921187308,0.0,253,253
1910,2,189.84,193.50000000000003,191.67000000000002,30.44294881828142,21.59962435435905,27.14039755830333,15.651901706057284,5.165127562998904,184,184
1911,2,251.56,377.6199999999999,314.5899999999999,17.454464541148802,18.89761276582219,8.312406624495376,35.45249372198736,19.88302234654631,187,299
1912,1,243.06,243.06,243.06,6.418168353492964,28.2646260182671,56.10137414630133,3.085657862256233,6.130173619682382,5,5
1913,2,160.66000000000003,372.6399999999999,266.65,57.90361897618601,8.456778548659292,33.6396024751547,0.0,0.0,143,197
1914,3,32.82000000000001,267.96000000000004,182.76000000000002,38.301597723790756,9.247100021886629,19.894944189100457,26.564893849857736,5.991464215364411,37,130
1915,1,484.0999999999999,484.0999999999999,484.0999999999999,22.94980375955382,16.073125387316676,10.460648626316877,19.634373063416653,30.882049163396,164,164
1916,1,200.16000000000003,200.16000000000003,200.16000000000003,21.997402078337323,26.55375699440447,6.859512390087928,18.035571542765783,26.55375699440447,192,192
1917,1,156.57999999999998,156.57999999999998,156.57999999999998,32.84582960786819,23.981351385873037,3.28905351896794,21.26708391876357,18.61668156852727,61,61
1918,2,111.85999999999999,125.80000000000001,118.83,37.28014811074644,7.026845072793067,8.566860220483044,22.09038121686443,25.035765379113016,66,138
1919,1,594.0,594.0,594.0,0.0,0.0,0.0,0.0,100.0,178,178
1920,3,223.24,437.70999999999987,343.4966666666666,36.02169841531699,18.81726169104019,6.179584469524207,22.076876049258125,16.904579374860507,3,250
1921,1,113.5,113.5,113.5,48.89867841409692,15.594713656387672,17.973568281938324,0.0,17.53303964757709,194,194
1922,1,155.17000000000002,155.17000000000002,155.17000000000002,60.33382741509311,11.40684410646388,13.275762067409937,14.983566411033058,0.0,260,260
1923,1,494.64000000000004,494.64000000000004,494.64000000000004,44.76791201682032,19.52935468219311,6.873685912987222,12.969027979945011,15.86001940805434,242,242
1924,2,301.78,345.91999999999996,323.84999999999997,30.18372703412074,23.75328083989502,29.211054500540378,13.779527559055119,3.0724100663887604,115,191
1925,2,166.08,236.99999999999997,201.54,47.22387615361714,30.69613972412425,7.988488637491317,8.670735337898185,5.4207601468691085,1,194
1926,4,139.98000000000002,221.83999999999995,175.29999999999998,26.868225898459784,21.702795208214493,11.135196805476328,12.477181973759272,27.816600114090136,22,117
1927,1,179.10000000000002,179.10000000000002,179.10000000000002,49.916247906197654,14.684533780011163,4.327191513121161,23.53433835845896,7.537688442211055,292,292
1928,3,17.67,231.22000000000003,144.86333333333334,33.712234519892306,27.460364941669162,33.83418854552566,4.99321199291286,0.0,213,289
1929,1,237.07000000000002,237.07000000000002,237.07000000000002,40.39313282996583,34.80406630952883,5.06179609398068,11.346859577340025,8.394145189184627,192,192
1930,1,214.26,214.26,214.26,22.986091664333056,22.332679921590596,15.243162512834873,17.105385979650894,22.33267992159059,284,284
1931,3,64.8,105.0,78.2,93.60613810741688,0.0,0.0,6.39386189258312,0.0,24,117
1932,1,1044.6500000000005,1044.6500000000005,1044.6500000000005,43.72756425597086,17.23543770640883,3.556215000239312,16.05322356770209,19.427559469678833,268,268
1933,16,189.05,645.5599999999998,401.1925,65.11057659353052,8.102407198539355,0.0,5.432709983362101,21.354306224568006,12,299
1934,1,334.53000000000014,334.53000000000014,334.53000000000014,32.02702298747495,8.588168475174122,29.86578184318297,15.72355244671628,13.795474247451642,15,15
1935,2,114.14,288.41999999999996,201.27999999999997,47.99284578696344,18.54133545310016,11.394574721780604,17.413553259141494,4.657690779014309,75,82
1936,1,304.3,304.3,304.3,12.224778179428196,24.285244824186663,10.96286559316464,16.87150837988827,35.65560302333224,50,50
1937,1,371.56,371.56,371.56,35.07374313704381,11.38981591129293,21.280546883410484,17.762945419313166,14.492948648939604,43,43
1938,1,454.10999999999984,454.10999999999984,454.10999999999984,61.593006099843684,2.774658122481338,24.39056616238357,7.3110039417762245,3.930765673515229,7,7
1939,1,905.5,905.5,905.5,29.326339039204864,9.773605742683603,3.08117062396466,33.5284373274434,24.290447266703477,46,46
1940,4,196.60000000000005,713.8000000000001,413.67500000000007,52.658487943433855,31.365202151447384,0.0,14.310751193569834,1.6655587115489208,95,288
1941,4,18.830000000000002,110.95000000000005,56.31500000000001,30.302761253662432,20.820385332504657,28.078664654177405,12.185918494184497,8.61227026547101,91,196
1942,1,1632.6200000000001,1632.6200000000001,1632.6200000000001,23.0286288297338,15.279734414621899,31.317146672220108,22.889588514167407,7.484901569256776,8,8
1943,2,328.54,939.5900000000001,634.065,1.675695709430421,26.921530127037446,9.73717205649263,18.121170542452273,43.54443156458723,266,303
1944,1,91.32000000000002,91.32000000000002,91.32000000000002,100.0,0.0,0.0,0.0,0.0,22,22
1945,1,348.26,348.26,348.26,21.320277953253317,32.820306667432384,17.7338769884569,18.176075346005856,9.949463044851548,141,141
1946,6,184.48000000000002,837.9700000000001,516.6816666666667,32.44679993161488,35.555096787512625,10.719688783228875,12.79317697228145,8.485237525362164,25,165
1947,1,487.73999999999995,487.73999999999995,487.73999999999995,55.89043342764589,6.618280231270759,15.799401320375612,3.0754090294009107,18.616475991306846,4,4
1948,3,345.6999999999998,502.1600000000001,417.46666666666664,21.550622804215905,21.75423187480039,2.016129032258065,19.75407218141169,34.92494410731396,79,200
